timestamp_ms,frame,subframe,rnti,direction,nb_rb,rb_util(%),mcs,tbs_bytes,sdu_bytes,cqi,retx,harq_pid
1749,174,9,d8ce,UL,3,10,63,60,0
1776,177,6,d8ce,UL,3,10,63,60,0
1803,180,3,d8ce,UL,3,10,63,60,0
1830,183,0,d8ce,UL,3,10,63,60,0
1858,185,8,d8ce,UL,3,10,63,60,0
1885,188,5,d8ce,UL,3,10,63,60,0
1912,191,2,d8ce,UL,3,10,63,60,0
1939,193,9,d8ce,UL,3,10,63,60,0
1966,196,6,d8ce,UL,3,10,63,60,0
1993,199,3,d8ce,UL,3,10,63,60,0
2020,202,0,d8ce,UL,3,10,63,60,0
2047,204,7,d8ce,UL,3,10,63,60,0
2074,207,4,d8ce,UL,3,10,63,60,0
2101,210,1,d8ce,UL,3,10,63,60,0
2128,212,8,d8ce,UL,3,10,63,60,0
2155,215,5,d8ce,UL,3,10,63,60,0
2182,218,2,d8ce,UL,3,10,63,60,0
2209,220,9,d8ce,UL,3,10,63,60,0
2236,223,6,d8ce,UL,3,10,63,60,0
2263,226,3,d8ce,UL,3,10,63,60,0
2290,229,0,d8ce,UL,3,10,63,60,0
2318,231,8,d8ce,UL,3,10,63,60,0
2345,234,5,d8ce,UL,3,10,63,60,0
2372,237,2,d8ce,UL,3,10,63,60,0
2399,239,9,d8ce,UL,3,10,63,60,0
2426,242,6,d8ce,UL,3,10,63,60,0
2453,245,3,d8ce,UL,3,10,63,60,0
2480,248,0,d8ce,UL,3,10,63,60,0
2507,250,7,d8ce,UL,3,10,63,60,0
2534,253,4,d8ce,UL,3,10,63,60,0
2561,256,1,d8ce,UL,3,10,63,60,0
2588,258,8,d8ce,UL,3,10,63,60,0
2615,261,5,d8ce,UL,3,10,63,60,0
2642,264,2,d8ce,UL,3,10,63,60,0
2669,266,9,d8ce,UL,3,10,63,60,0
2696,269,6,d8ce,UL,3,10,63,60,0
2723,272,3,d8ce,UL,3,10,63,60,0
2750,275,0,d8ce,UL,3,10,63,60,0
2778,277,8,d8ce,UL,3,10,63,60,0
2805,280,5,d8ce,UL,3,10,63,60,0
2832,283,2,d8ce,UL,3,10,63,60,0
2859,285,9,d8ce,UL,3,10,63,60,0
2886,288,6,d8ce,UL,3,10,63,60,0
2913,291,3,d8ce,UL,3,10,63,60,0
2940,294,0,d8ce,UL,3,10,63,60,0
2967,296,7,d8ce,UL,3,10,63,60,0
2994,299,4,d8ce,UL,3,10,63,60,0
3021,302,1,d8ce,UL,3,10,63,60,0
3048,304,8,d8ce,UL,3,10,63,60,0
3075,307,5,d8ce,UL,3,10,63,60,0
3102,310,2,d8ce,UL,3,10,63,60,0
3129,312,9,d8ce,UL,3,10,63,60,0
3156,315,6,d8ce,UL,3,10,63,60,0
3183,318,3,d8ce,UL,3,10,63,60,0
3210,321,0,d8ce,UL,3,10,63,60,0
3238,323,8,d8ce,UL,3,10,63,60,0
3265,326,5,d8ce,UL,3,10,63,60,0
3292,329,2,d8ce,UL,3,10,63,60,0
3319,331,9,d8ce,UL,3,10,63,60,0
3346,334,6,d8ce,UL,3,10,63,60,0
3373,337,3,d8ce,UL,3,10,63,60,0
3400,340,0,d8ce,UL,3,10,63,60,0
3427,342,7,d8ce,UL,3,10,63,60,0
3454,345,4,d8ce,UL,3,10,63,60,0
3481,348,1,d8ce,UL,3,10,63,60,0
3508,350,8,d8ce,UL,3,10,63,60,0
3535,353,5,d8ce,UL,3,10,63,60,0
3562,356,2,d8ce,UL,3,10,63,60,0
3589,358,9,d8ce,UL,3,10,63,60,0
3616,361,6,d8ce,UL,3,10,63,60,0
3643,364,3,d8ce,UL,3,10,63,60,0
3670,367,0,d8ce,UL,3,10,63,60,0
3698,369,8,d8ce,UL,3,10,63,60,0
3725,372,5,d8ce,UL,3,10,63,60,0
3752,375,2,d8ce,UL,3,10,63,60,0
3779,377,9,d8ce,UL,3,10,63,60,0
3806,380,6,d8ce,UL,3,10,63,60,0
3833,383,3,d8ce,UL,3,10,63,60,0
3860,386,0,d8ce,UL,3,10,63,60,0
3887,388,7,d8ce,UL,3,10,63,60,0
3914,391,4,d8ce,UL,3,10,63,60,0
3941,394,1,d8ce,UL,3,10,63,60,0
3968,396,8,d8ce,UL,3,10,63,60,0
3995,399,5,d8ce,UL,3,10,63,60,0
4022,402,2,d8ce,UL,3,10,63,60,0
4049,404,9,d8ce,UL,3,10,63,60,0
4076,407,6,d8ce,UL,3,10,63,60,0
4103,410,3,d8ce,UL,3,10,63,60,0
4130,413,0,d8ce,UL,3,10,63,60,0
4158,415,8,d8ce,UL,3,10,63,60,0
4185,418,5,d8ce,UL,3,10,63,60,0
4212,421,2,d8ce,UL,3,10,63,60,0
4239,423,9,d8ce,UL,3,10,63,60,0
4266,426,6,d8ce,UL,3,10,63,60,0
4293,429,3,d8ce,UL,3,10,63,60,0
4320,432,0,d8ce,UL,3,10,63,60,0
